"sensor_id","type_name","type","station_name","provider","id","registered_date","sensor","average","minimum","maximum","unit"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5610,"2023-08-07 09:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5611,"2023-08-07 10:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5612,"2023-08-07 10:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5613,"2023-08-07 10:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5614,"2023-08-07 10:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5615,"2023-08-07 11:00:00",37,"21.6","21.6","21.7","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5616,"2023-08-07 11:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5617,"2023-08-07 11:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5618,"2023-08-07 11:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5619,"2023-08-07 12:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5620,"2023-08-07 12:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5621,"2023-08-07 12:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5622,"2023-08-07 12:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5623,"2023-08-07 13:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5624,"2023-08-07 13:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5625,"2023-08-07 13:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5626,"2023-08-07 13:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5627,"2023-08-07 14:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5628,"2023-08-07 14:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5629,"2023-08-07 14:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5630,"2023-08-07 14:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5631,"2023-08-07 15:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5632,"2023-08-07 15:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5633,"2023-08-07 15:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5634,"2023-08-07 15:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5635,"2023-08-07 16:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5636,"2023-08-07 16:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5637,"2023-08-07 16:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5638,"2023-08-07 16:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5639,"2023-08-07 17:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5640,"2023-08-07 17:15:00",37,"21.6","21.6","21.7","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5641,"2023-08-07 17:30:00",37,"21.6","21.6","21.7","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5642,"2023-08-07 17:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5643,"2023-08-07 18:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5644,"2023-08-07 18:15:00",37,"21.6","21.6","21.7","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5645,"2023-08-07 18:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5646,"2023-08-07 18:45:00",37,"21.6","21.6","21.7","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5647,"2023-08-07 19:00:00",37,"21.6","21.6","21.7","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5648,"2023-08-07 19:15:00",37,"21.6","21.6","21.7","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5649,"2023-08-07 19:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5650,"2023-08-07 19:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5651,"2023-08-07 20:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5652,"2023-08-07 20:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5653,"2023-08-07 20:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5654,"2023-08-07 20:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5655,"2023-08-07 21:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5656,"2023-08-07 21:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5657,"2023-08-07 21:30:00",37,"21.6","21.6","21.7","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5658,"2023-08-07 21:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5659,"2023-08-07 22:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5660,"2023-08-07 22:15:00",37,"21.6","21.6","21.7","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5661,"2023-08-07 22:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5662,"2023-08-07 22:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5663,"2023-08-07 23:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5664,"2023-08-07 23:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5665,"2023-08-07 23:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5666,"2023-08-07 23:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5667,"2023-08-08 00:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5668,"2023-08-08 00:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5669,"2023-08-08 00:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5670,"2023-08-08 00:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5671,"2023-08-08 01:00:00",37,"21.6","21.6","21.7","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5672,"2023-08-08 01:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5673,"2023-08-08 01:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5674,"2023-08-08 01:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5675,"2023-08-08 02:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5676,"2023-08-08 02:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5677,"2023-08-08 02:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5678,"2023-08-08 02:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5679,"2023-08-08 03:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5680,"2023-08-08 03:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5681,"2023-08-08 03:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5682,"2023-08-08 03:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5683,"2023-08-08 04:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5684,"2023-08-08 04:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5685,"2023-08-08 04:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5686,"2023-08-08 04:45:00",37,"21.6","21.6","21.7","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5687,"2023-08-08 05:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5688,"2023-08-08 05:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5689,"2023-08-08 05:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5690,"2023-08-08 05:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5691,"2023-08-08 06:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5692,"2023-08-08 06:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5693,"2023-08-08 06:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5694,"2023-08-08 06:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5695,"2023-08-08 07:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5696,"2023-08-08 07:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5697,"2023-08-08 07:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5698,"2023-08-08 07:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5699,"2023-08-08 08:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5700,"2023-08-08 08:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5701,"2023-08-08 08:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5702,"2023-08-08 08:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5703,"2023-08-08 09:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5704,"2023-08-08 09:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5705,"2023-08-08 09:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5706,"2023-08-08 09:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5707,"2023-08-08 10:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5708,"2023-08-08 10:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5709,"2023-08-08 10:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5710,"2023-08-08 10:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5711,"2023-08-08 11:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5712,"2023-08-08 11:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5713,"2023-08-08 11:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5714,"2023-08-08 11:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5715,"2023-08-08 12:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5716,"2023-08-08 12:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5717,"2023-08-08 12:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5718,"2023-08-08 12:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5719,"2023-08-08 13:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5720,"2023-08-08 13:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5721,"2023-08-08 13:30:00",37,"21.6","21.6","21.7","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5722,"2023-08-08 13:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5723,"2023-08-08 14:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5724,"2023-08-08 14:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5725,"2023-08-08 14:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5726,"2023-08-08 14:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5727,"2023-08-08 15:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5728,"2023-08-08 15:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5729,"2023-08-08 15:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5730,"2023-08-08 15:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5731,"2023-08-08 16:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5732,"2023-08-08 16:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5733,"2023-08-08 16:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5734,"2023-08-08 16:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5735,"2023-08-08 17:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5736,"2023-08-08 17:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5737,"2023-08-08 17:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5738,"2023-08-08 17:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5739,"2023-08-08 18:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5740,"2023-08-08 18:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5741,"2023-08-08 18:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5742,"2023-08-08 18:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5743,"2023-08-08 19:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5744,"2023-08-08 19:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5745,"2023-08-08 19:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5746,"2023-08-08 19:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5747,"2023-08-08 20:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5748,"2023-08-08 20:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5749,"2023-08-08 20:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5750,"2023-08-08 20:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5751,"2023-08-08 21:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5752,"2023-08-08 21:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5753,"2023-08-08 21:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5754,"2023-08-08 21:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5755,"2023-08-08 22:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5756,"2023-08-08 22:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5757,"2023-08-08 22:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5758,"2023-08-08 22:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5759,"2023-08-08 23:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5760,"2023-08-08 23:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5761,"2023-08-08 23:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5762,"2023-08-08 23:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5763,"2023-08-09 00:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5764,"2023-08-09 00:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5765,"2023-08-09 00:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5766,"2023-08-09 00:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5767,"2023-08-09 01:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5768,"2023-08-09 01:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5769,"2023-08-09 01:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5770,"2023-08-09 01:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5771,"2023-08-09 02:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5772,"2023-08-09 02:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5773,"2023-08-09 02:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5774,"2023-08-09 02:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5775,"2023-08-09 03:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5776,"2023-08-09 03:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5777,"2023-08-09 03:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5778,"2023-08-09 03:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5779,"2023-08-09 04:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5780,"2023-08-09 04:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5781,"2023-08-09 04:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5782,"2023-08-09 04:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5783,"2023-08-09 05:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5784,"2023-08-09 05:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5785,"2023-08-09 05:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5786,"2023-08-09 05:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5787,"2023-08-09 06:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5788,"2023-08-09 06:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5789,"2023-08-09 06:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5790,"2023-08-09 06:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5791,"2023-08-09 07:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5792,"2023-08-09 07:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5793,"2023-08-09 07:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5794,"2023-08-09 07:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5795,"2023-08-09 08:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5796,"2023-08-09 08:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5797,"2023-08-09 08:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5798,"2023-08-09 08:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5799,"2023-08-09 09:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5800,"2023-08-09 09:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5801,"2023-08-09 09:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5802,"2023-08-09 09:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5803,"2023-08-09 10:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5804,"2023-08-09 10:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5805,"2023-08-09 10:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5806,"2023-08-09 10:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5807,"2023-08-09 11:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5808,"2023-08-09 11:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5809,"2023-08-09 11:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5810,"2023-08-09 11:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5811,"2023-08-09 12:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5812,"2023-08-09 12:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5813,"2023-08-09 12:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5814,"2023-08-09 12:45:00",37,"21.6","21.6","21.7","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5815,"2023-08-09 13:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5816,"2023-08-09 13:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5817,"2023-08-09 13:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5818,"2023-08-09 13:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5819,"2023-08-09 14:00:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5820,"2023-08-09 14:15:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5821,"2023-08-09 14:30:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5822,"2023-08-09 14:45:00",37,"21.6","21.6","21.6","°C"
37,"Soil temperature 5",7,"Estacion Blas 1","Metos",5823,"2023-08-09 15:00:00",37,"21.6","21.6","21.6","°C"
